car_name,brand,year,mileage_km,location,transmission,fuel_type,engine_size_cc,condition,service_history,accident_history,color,owner_count,price_rp,instalment_rp_monthly
Nissan Livina,Nissan,2020,103103,Bogor,Manual,Petrol,2000,Excellent,Partial Service Record,Unknown,Red,2,157260747,3223845
Mitsubishi Xpander,Mitsubishi,2013,139231,Pekanbaru,Automatic,Petrol,1200,Excellent,Full Service Record,Never,Black,1,195633480,4010486
Mazda CX-5,Mazda,2011,196362,Padang,Manual,Petrol,1000,Excellent,Full Service Record,Never,Gray,1,162222589,3325563
Daihatsu Xenia,Daihatsu,2014,149473,Jakarta Selatan,Automatic,Petrol,2000,Fair,Unknown,Never,Red,1,70000000,1435000
Mazda Mazda2,Mazda,2017,108244,Bandung,Automatic,Petrol,2000,Good,Full Service Record,Never,White,2,233589514,4788585
Hyundai Creta,Hyundai,2025,4000,Surabaya,Automatic,Petrol,2400,Excellent,Full Service Record,Unknown,White,1,296688197,6082108
Daihatsu Ayla,Daihatsu,2017,137187,Semarang,Automatic,Petrol,1800,Good,Full Service Record,Minor Accident,White,2,100756950,2065517
Daihatsu Terios,Daihatsu,2018,116974,Semarang,Automatic,Petrol,1500,Good,Unknown,Never,White,1,85692614,1756698
Daihatsu Terios,Daihatsu,2011,153772,Semarang,Manual,Petrol,1300,Good,Full Service Record,Never,Silver,2,70000000,1435000
Daihatsu Ayla,Daihatsu,2011,204902,Surabaya,Manual,Petrol,1000,Good,Full Service Record,Unknown,Black,2,70000000,1435000
Suzuki Baleno,Suzuki,2012,167309,Bandung,Manual,Petrol,1800,Excellent,Full Service Record,Unknown,Blue,1,70000000,1435000
Daihatsu Terios,Daihatsu,2011,169239,Makassar,Automatic,Petrol,2000,Excellent,Full Service Record,Never,Blue,2,70000000,1435000
Nissan March,Nissan,2017,90421,Jakarta Barat,Automatic,Petrol,2000,Good,Full Service Record,Unknown,Blue,1,136466549,2797564
Nissan Livina,Nissan,2011,197006,Makassar,Automatic,Petrol,1800,Good,Unknown,Minor Accident,Red,1,95053484,1948596
Honda HR-V,Honda,2013,163198,Padang,Automatic,Petrol,1500,Excellent,Partial Service Record,Unknown,Red,1,104178343,2135656
Nissan X-Trail,Nissan,2017,92265,Medan,Automatic,Petrol,1500,Good,Full Service Record,Never,Silver,2,120065455,2461341
Nissan Livina,Nissan,2014,129400,Makassar,Automatic,Petrol,1500,Good,Full Service Record,Never,Silver,3,107706144,2207975
Hyundai Stargazer,Hyundai,2014,137024,Makassar,Manual,Electric,2000,Good,Partial Service Record,Never,Black,1,201740391,4135678
Mitsubishi Pajero,Mitsubishi,2020,62774,Jakarta Utara,Manual,Petrol,1000,Good,Full Service Record,Never,Red,1,190791469,3911225
Suzuki Baleno,Suzuki,2013,165500,Pekanbaru,Automatic,Petrol,2000,Excellent,Full Service Record,Minor Accident,Red,1,92018347,1886376
Daihatsu Terios,Daihatsu,2022,54817,Jakarta Utara,Automatic,Petrol,1800,Excellent,Full Service Record,Never,Silver,1,135719653,2782252
Honda City,Honda,2022,36558,Bogor,Manual,Hybrid,2400,Excellent,Unknown,Never,Blue,1,256545242,5259177
Mazda CX-5,Mazda,2018,66164,Bekasi,Manual,Petrol,1300,Good,Full Service Record,Unknown,Black,3,211083059,4327202
Daihatsu Xenia,Daihatsu,2012,143988,Pekanbaru,Manual,Petrol,1000,Excellent,Full Service Record,Never,Blue,1,70000000,1435000
Hyundai Creta,Hyundai,2020,87660,Bogor,Automatic,Petrol,1300,Excellent,Partial Service Record,Never,Blue,2,221342001,4537511
Honda HR-V,Honda,2014,126093,Semarang,Automatic,Hybrid,2400,Excellent,Full Service Record,Never,Blue,2,197957364,4058125
Hyundai Ioniq,Hyundai,2016,122000,Bandung,Manual,Petrol,1800,Excellent,Full Service Record,Never,Red,2,185712380,3807103
Mitsubishi Outlander,Mitsubishi,2021,28263,Surabaya,Manual,Diesel,1300,Good,Full Service Record,Never,White,2,250531854,5135903
Toyota Agya,Toyota,2011,187147,Pekanbaru,Automatic,Petrol,1500,Excellent,Partial Service Record,Unknown,Black,2,157310218,3224859
Honda Mobilio,Honda,2021,94551,Jakarta Selatan,Manual,Petrol,2400,Good,Full Service Record,Never,Red,2,198488078,4069005
Toyota Yaris,Toyota,2018,72094,Padang,Automatic,Diesel,2000,Fair,Full Service Record,Never,Gray,1,181684013,3724522
Nissan Livina,Nissan,2011,189894,Medan,Manual,Petrol,1200,Fair,Unknown,Never,Red,2,70000000,1435000
Daihatsu Terios,Daihatsu,2019,88904,Jakarta Utara,Automatic,Petrol,1000,Excellent,Partial Service Record,Unknown,Black,1,104489598,2142036
Daihatsu Terios,Daihatsu,2022,64521,Jakarta Barat,Automatic,Petrol,1300,Fair,Partial Service Record,Never,Red,2,116141494,2380900
Mitsubishi Xpander,Mitsubishi,2021,57637,Jakarta Barat,Manual,Petrol,1800,Fair,Partial Service Record,Never,Red,2,201064324,4121818
Mitsubishi Outlander,Mitsubishi,2025,16910,Jakarta Selatan,Automatic,Diesel,1200,Excellent,Full Service Record,Never,Gray,1,284403525,5830272
Mazda Mazda2,Mazda,2012,171275,Surabaya,Automatic,Petrol,1300,Good,Unknown,Never,Gray,2,171179711,3509184
Mitsubishi Xpander,Mitsubishi,2020,82311,Tangerang,Automatic,Diesel,1500,Fair,Partial Service Record,Unknown,Silver,2,197054397,4039615
Daihatsu Sigra,Daihatsu,2025,4000,Jakarta Selatan,Automatic,Petrol,2000,Fair,Full Service Record,Never,Gray,2,155983864,3197669
Suzuki Baleno,Suzuki,2024,27464,Depok,Automatic,Petrol,1800,Good,Full Service Record,Never,Gray,1,167507831,3433910
Honda Jazz,Honda,2021,74585,Makassar,Manual,Hybrid,1200,Excellent,Unknown,Unknown,Blue,1,223115636,4573870
Toyota Avanza,Toyota,2023,57023,Bekasi,Automatic,Petrol,1300,Excellent,Partial Service Record,Minor Accident,Blue,1,234840962,4814239
Hyundai Ioniq,Hyundai,2017,116923,Depok,Automatic,Petrol,2400,Excellent,Full Service Record,Never,Blue,1,202765509,4156692
Hyundai Ioniq,Hyundai,2018,75624,Makassar,Automatic,Petrol,1200,Good,Unknown,Never,White,1,196891844,4036282
Honda Brio,Honda,2017,80035,Depok,Automatic,Petrol,1300,Fair,Full Service Record,Minor Accident,Red,3,131327115,2692205
Hyundai Creta,Hyundai,2023,43355,Makassar,Automatic,Electric,1200,Good,Full Service Record,Never,Red,2,280758204,5755543
Suzuki Ertiga,Suzuki,2012,149790,Padang,Automatic,Petrol,1000,Good,Partial Service Record,Never,White,1,70000000,1435000
Mazda Mazda3,Mazda,2023,51198,Jakarta Barat,Automatic,Petrol,2400,Excellent,Full Service Record,Minor Accident,White,2,314044031,6437902
Hyundai Creta,Hyundai,2017,102819,Medan,Automatic,Petrol,1800,Excellent,Partial Service Record,Never,Silver,3,193150957,3959594
Mitsubishi Outlander,Mitsubishi,2017,126209,Surabaya,Automatic,Diesel,1300,Excellent,Partial Service Record,Never,Blue,2,227341574,4660502
Daihatsu Xenia,Daihatsu,2014,182264,Tangerang,Automatic,Petrol,1500,Good,Full Service Record,Never,White,1,78589520,1611085
Mitsubishi Xpander,Mitsubishi,2024,22878,Medan,Automatic,Petrol,2000,Good,Partial Service Record,Never,White,1,261776671,5366421
Suzuki XL7,Suzuki,2025,9911,Jakarta Barat,Automatic,Hybrid,1500,Good,Unknown,Minor Accident,White,1,218164317,4472368
Hyundai Ioniq,Hyundai,2021,78242,Jakarta Selatan,Automatic,Petrol,1800,Excellent,Full Service Record,Never,Silver,1,219366883,4497021
Honda CR-V,Honda,2014,163150,Pekanbaru,Manual,Hybrid,1300,Fair,Full Service Record,Minor Accident,Gray,1,101518275,2081124
Honda Brio,Honda,2021,90628,Makassar,Automatic,Petrol,1800,Fair,Partial Service Record,Never,Gray,1,172310821,3532371
Daihatsu Ayla,Daihatsu,2011,183538,Pekanbaru,Automatic,Petrol,1300,Excellent,Full Service Record,Unknown,Silver,1,70000000,1435000
Daihatsu Terios,Daihatsu,2013,144608,Semarang,Automatic,Petrol,1300,Excellent,Partial Service Record,Never,Black,1,70000000,1435000
Nissan March,Nissan,2013,156138,Jakarta Barat,Automatic,Petrol,1500,Excellent,Full Service Record,Unknown,Silver,1,92604707,1898396
Mitsubishi Xpander,Mitsubishi,2017,96774,Surabaya,Automatic,Petrol,1300,Excellent,Partial Service Record,Never,Black,2,198090607,4060857
Suzuki XL7,Suzuki,2018,100316,Surabaya,Automatic,Petrol,1500,Good,Full Service Record,Never,Gray,2,120316029,2466478
Nissan March,Nissan,2025,4000,Makassar,Manual,Petrol,1500,Good,Unknown,Never,Blue,2,201829741,4137509
Suzuki Karimun,Suzuki,2015,148236,Jakarta Barat,Manual,Petrol,1500,Good,Full Service Record,Never,Red,1,70408724,1443378
Suzuki Baleno,Suzuki,2019,96554,Padang,Manual,Hybrid,1300,Excellent,Full Service Record,Never,White,1,156867789,3215789
Daihatsu Ayla,Daihatsu,2020,74502,Tangerang,Automatic,Petrol,1200,Excellent,Full Service Record,Unknown,Gray,2,126890882,2601263
Mazda Mazda2,Mazda,2014,144460,Pekanbaru,Automatic,Petrol,2400,Fair,Full Service Record,Unknown,Silver,2,214017140,4387351
Mitsubishi Xpander,Mitsubishi,2025,8464,Bogor,Automatic,Diesel,2000,Good,Full Service Record,Never,Silver,3,302395020,6199097
Daihatsu Terios,Daihatsu,2012,191620,Padang,Manual,Petrol,2000,Excellent,Unknown,Never,Black,1,70000000,1435000
Nissan Livina,Nissan,2022,69373,Jakarta Utara,Manual,Petrol,1300,Good,Full Service Record,Never,Blue,1,145987253,2992738
Daihatsu Ayla,Daihatsu,2011,182622,Jakarta Selatan,Manual,Petrol,1300,Fair,Unknown,Unknown,White,3,70000000,1435000
Nissan X-Trail,Nissan,2021,44580,Bogor,Automatic,Petrol,1500,Excellent,Partial Service Record,Never,Silver,3,187395360,3841604
Daihatsu Sigra,Daihatsu,2022,26816,Bogor,Manual,Petrol,1800,Excellent,Partial Service Record,Unknown,Gray,1,125244896,2567520
Suzuki XL7,Suzuki,2011,185177,Pekanbaru,Manual,Hybrid,1000,Good,Partial Service Record,Unknown,White,1,70000000,1435000
Hyundai Stargazer,Hyundai,2018,84514,Bandung,Automatic,Petrol,1300,Good,Full Service Record,Never,White,2,207214314,4247893
Honda Brio,Honda,2019,92566,Makassar,Manual,Hybrid,1800,Good,Full Service Record,Minor Accident,Red,2,203557509,4172928
Nissan March,Nissan,2021,53039,Jakarta Utara,Manual,Petrol,1500,Excellent,Partial Service Record,Never,Black,2,168012273,3444251
Daihatsu Sigra,Daihatsu,2023,49927,Bogor,Automatic,Petrol,2000,Good,Full Service Record,Never,Black,2,157231661,3223249
Mazda Mazda2,Mazda,2020,75733,Jakarta Barat,Automatic,Petrol,1300,Good,Full Service Record,Never,Red,2,246228898,5047692
Hyundai Stargazer,Hyundai,2023,53964,Jakarta Barat,Manual,Electric,2400,Good,Full Service Record,Unknown,Red,2,301967393,6190331
Hyundai Stargazer,Hyundai,2024,4000,Jakarta Utara,Automatic,Petrol,1000,Fair,Unknown,Unknown,Black,1,217130932,4451184
Nissan March,Nissan,2013,151913,Surabaya,Automatic,Petrol,1500,Good,Full Service Record,Never,Gray,1,124344427,2549060
Daihatsu Sigra,Daihatsu,2021,99902,Jakarta Barat,Manual,Petrol,1500,Excellent,Full Service Record,Unknown,White,1,120600246,2472305
Honda City,Honda,2019,38943,Bogor,Automatic,Petrol,2000,Fair,Full Service Record,Never,Blue,2,155998035,3197959
Suzuki Baleno,Suzuki,2019,99167,Jakarta Selatan,Automatic,Petrol,1500,Good,Partial Service Record,Never,Red,1,147025737,3014027
Nissan X-Trail,Nissan,2017,115524,Depok,Automatic,Petrol,1300,Fair,Unknown,Never,Silver,3,76960986,1577700
Hyundai Creta,Hyundai,2019,107142,Bandung,Manual,Petrol,1300,Good,Partial Service Record,Never,White,2,182287748,3736898
Daihatsu Ayla,Daihatsu,2025,8875,Jakarta Barat,Automatic,Petrol,1000,Excellent,Partial Service Record,Unknown,Red,1,161064038,3301812
Mitsubishi Xpander,Mitsubishi,2022,69426,Bekasi,Manual,Petrol,1200,Good,Full Service Record,Never,Silver,3,218915913,4487776
Mazda Mazda3,Mazda,2023,57904,Semarang,Automatic,Petrol,1500,Excellent,Partial Service Record,Never,Silver,2,291534372,5976454
Nissan X-Trail,Nissan,2013,159542,Jakarta Barat,Manual,Petrol,1200,Good,Full Service Record,Unknown,Black,1,93020484,1906919
Honda Brio,Honda,2017,87047,Jakarta Selatan,Automatic,Hybrid,1300,Good,Full Service Record,Never,White,2,188956590,3873610
Nissan Livina,Nissan,2021,76434,Jakarta Selatan,Automatic,Petrol,2400,Good,Full Service Record,Never,Black,3,172283036,3531802
Daihatsu Xenia,Daihatsu,2014,126478,Padang,Automatic,Petrol,1300,Fair,Partial Service Record,Never,Gray,1,70000000,1435000
Honda CR-V,Honda,2020,69527,Bandung,Automatic,Petrol,1200,Excellent,Partial Service Record,Never,Red,1,199126502,4082093
Nissan X-Trail,Nissan,2025,29044,Padang,Automatic,Petrol,1800,Fair,Unknown,Never,Blue,1,187280235,3839244
Suzuki Karimun,Suzuki,2017,127657,Jakarta Barat,Automatic,Petrol,1500,Excellent,Full Service Record,Unknown,White,1,121809574,2497096
Daihatsu Sigra,Daihatsu,2019,77736,Tangerang,Automatic,Petrol,1300,Good,Partial Service Record,Never,White,1,96253180,1973190
Nissan March,Nissan,2020,83285,Pekanbaru,Automatic,Petrol,1000,Excellent,Full Service Record,Never,Red,2,157966678,3238316
Toyota Yaris,Toyota,2017,80234,Bogor,Automatic,Diesel,1500,Good,Partial Service Record,Never,White,1,155116322,3179884
Daihatsu Xenia,Daihatsu,2018,87497,Jakarta Utara,Manual,Petrol,1200,Good,Partial Service Record,Unknown,Blue,2,72444057,1485103
Honda Mobilio,Honda,2024,50440,Bandung,Automatic,Hybrid,2000,Good,Unknown,Never,Silver,2,257181670,5272224
Toyota Agya,Toyota,2025,36180,Makassar,Automatic,Hybrid,2000,Good,Full Service Record,Never,Red,1,280581934,5751929
Honda HR-V,Honda,2024,36045,Jakarta Barat,Automatic,Petrol,1300,Good,Full Service Record,Never,Red,1,197324125,4045144
Mitsubishi Outlander,Mitsubishi,2025,9446,Jakarta Utara,Automatic,Petrol,1500,Good,Partial Service Record,Never,White,1,271137863,5558326
Toyota Rush,Toyota,2015,147250,Tangerang,Automatic,Hybrid,1800,Excellent,Full Service Record,Never,White,2,185547051,3803714
Toyota Yaris,Toyota,2020,71581,Tangerang,Automatic,Diesel,1000,Good,Full Service Record,Unknown,Black,2,185530256,3803370
Toyota Rush,Toyota,2012,171028,Medan,Automatic,Diesel,1300,Good,Full Service Record,Never,Blue,2,106816193,2189731
Honda HR-V,Honda,2023,37590,Tangerang,Manual,Petrol,1000,Good,Full Service Record,Never,Gray,2,192165169,3939385
Hyundai Creta,Hyundai,2019,70040,Bandung,Manual,Petrol,1500,Fair,Full Service Record,Never,Gray,2,173512567,3557007
Suzuki XL7,Suzuki,2015,145066,Pekanbaru,Manual,Petrol,1000,Good,Full Service Record,Never,Black,1,88241861,1808958
Mazda CX-5,Mazda,2015,112740,Surabaya,Automatic,Petrol,1500,Excellent,Full Service Record,Never,Black,1,232102840,4758108
Mitsubishi Xpander,Mitsubishi,2024,37965,Depok,Automatic,Diesel,1000,Good,Partial Service Record,Never,Gray,2,265533394,5443434
Toyota Innova,Toyota,2011,162709,Semarang,Manual,Petrol,1200,Excellent,Full Service Record,Never,Black,2,130344386,2672059
Toyota Fortuner,Toyota,2025,4000,Depok,Manual,Hybrid,1200,Good,Full Service Record,Never,White,2,247970604,5083397
Hyundai Ioniq,Hyundai,2018,44864,Jakarta Selatan,Automatic,Petrol,1200,Excellent,Partial Service Record,Never,Gray,3,225676191,4626361
Suzuki Baleno,Suzuki,2015,129190,Surabaya,Automatic,Petrol,1300,Excellent,Full Service Record,Never,Red,1,106318104,2179521
Suzuki Ertiga,Suzuki,2011,183405,Jakarta Barat,Automatic,Hybrid,1000,Good,Unknown,Unknown,Blue,1,109310941,2240874
Daihatsu Ayla,Daihatsu,2023,50887,Padang,Automatic,Petrol,1200,Excellent,Full Service Record,Never,Silver,1,129461943,2653969
Honda Brio,Honda,2015,155595,Bogor,Automatic,Hybrid,2000,Fair,Full Service Record,Never,Blue,3,160592571,3292147
Mazda Mazda2,Mazda,2020,45176,Jakarta Barat,Manual,Petrol,2000,Good,Full Service Record,Never,Silver,1,273368326,5604050
Suzuki Karimun,Suzuki,2017,125726,Bekasi,Manual,Petrol,1800,Good,Full Service Record,Never,Black,1,81000750,1660515
Mitsubishi Pajero,Mitsubishi,2012,159647,Jakarta Selatan,Automatic,Petrol,1500,Good,Partial Service Record,Minor Accident,Black,1,157803737,3234976
Honda Jazz,Honda,2018,94702,Makassar,Automatic,Hybrid,1800,Good,Partial Service Record,Never,White,1,207129765,4246160
Nissan X-Trail,Nissan,2020,70105,Bandung,Automatic,Petrol,2000,Good,Partial Service Record,Never,Red,2,163854783,3359023
Daihatsu Ayla,Daihatsu,2020,63908,Semarang,Manual,Petrol,1500,Good,Unknown,Never,Black,2,92363240,1893446
Nissan X-Trail,Nissan,2025,4000,Bandung,Manual,Petrol,1500,Excellent,Partial Service Record,Never,Silver,2,207551594,4254807
Mazda CX-5,Mazda,2012,173025,Depok,Manual,Petrol,1500,Good,Partial Service Record,Never,Black,3,194015865,3977325
Toyota Calya,Toyota,2012,182600,Tangerang,Automatic,Hybrid,2400,Good,Full Service Record,Minor Accident,White,2,163236179,3346341
Daihatsu Ayla,Daihatsu,2025,4000,Jakarta Utara,Automatic,Petrol,1500,Good,Partial Service Record,Unknown,Silver,1,149188899,3058372
Nissan X-Trail,Nissan,2016,119649,Depok,Automatic,Petrol,1000,Good,Partial Service Record,Never,Gray,2,97356391,1995806
Mazda Mazda2,Mazda,2016,108677,Jakarta Barat,Manual,Petrol,1500,Fair,Unknown,Never,Silver,1,179147843,3672530
Suzuki Baleno,Suzuki,2023,55726,Bekasi,Automatic,Hybrid,1000,Fair,Full Service Record,Never,Blue,3,176886047,3626163
Hyundai Creta,Hyundai,2013,164884,Bogor,Automatic,Petrol,1500,Excellent,Partial Service Record,Never,Gray,1,188539427,3865058
Toyota Fortuner,Toyota,2014,171156,Jakarta Utara,Automatic,Hybrid,1200,Good,Full Service Record,Never,Red,1,136092531,2789896
Toyota Agya,Toyota,2024,4000,Jakarta Utara,Automatic,Petrol,2400,Good,Full Service Record,Never,Blue,3,239351148,4906698
Suzuki Baleno,Suzuki,2013,174615,Bogor,Automatic,Petrol,1000,Excellent,Full Service Record,Never,Blue,2,91559581,1876971
Hyundai Creta,Hyundai,2016,122927,Medan,Manual,Petrol,1200,Excellent,Full Service Record,Unknown,Gray,1,179044292,3670407
Suzuki Baleno,Suzuki,2020,58946,Depok,Manual,Petrol,1200,Excellent,Partial Service Record,Never,Red,3,131310472,2691864
Mitsubishi Pajero,Mitsubishi,2012,176805,Jakarta Selatan,Automatic,Petrol,1000,Good,Partial Service Record,Unknown,Red,1,132448683,2715198
Mazda Mazda3,Mazda,2023,64188,Pekanbaru,Automatic,Petrol,1500,Good,Partial Service Record,Never,Black,2,290640620,5958132
Daihatsu Terios,Daihatsu,2018,124883,Semarang,Automatic,Petrol,1000,Good,Partial Service Record,Never,Blue,2,70000000,1435000
Nissan Livina,Nissan,2014,158799,Pekanbaru,Automatic,Petrol,1800,Excellent,Full Service Record,Never,Blue,3,129926128,2663485
Nissan Livina,Nissan,2021,42151,Pekanbaru,Automatic,Petrol,2000,Excellent,Unknown,Unknown,White,3,204787434,4198142
Hyundai Creta,Hyundai,2015,137577,Depok,Automatic,Electric,1800,Fair,Unknown,Never,Blue,1,197131638,4041198
Honda Brio,Honda,2015,138163,Bekasi,Automatic,Petrol,2000,Excellent,Full Service Record,Never,Black,1,170519172,3495643
Hyundai Ioniq,Hyundai,2018,118356,Semarang,Manual,Electric,1500,Excellent,Partial Service Record,Minor Accident,Black,1,238976356,4899015
Toyota Agya,Toyota,2022,45032,Depok,Automatic,Petrol,2400,Excellent,Full Service Record,Never,Blue,2,258326786,5295699
Mitsubishi Pajero,Mitsubishi,2025,12280,Depok,Automatic,Diesel,1300,Good,Partial Service Record,Never,Blue,1,280432058,5748857
Suzuki Baleno,Suzuki,2022,36236,Jakarta Utara,Manual,Petrol,1500,Good,Partial Service Record,Never,White,2,147113322,3015823
Honda City,Honda,2015,144025,Bandung,Automatic,Hybrid,1200,Fair,Unknown,Never,Blue,2,178361071,3656401
Nissan March,Nissan,2021,56122,Medan,Automatic,Petrol,1200,Excellent,Full Service Record,Unknown,White,2,176159546,3611270
Honda City,Honda,2025,15347,Jakarta Utara,Automatic,Petrol,2400,Good,Unknown,Minor Accident,Gray,3,239890804,4917761
Mitsubishi Pajero,Mitsubishi,2021,51548,Medan,Automatic,Petrol,1300,Good,Full Service Record,Never,White,2,221362170,4537924
Toyota Fortuner,Toyota,2017,108850,Jakarta Selatan,Automatic,Diesel,1800,Good,Full Service Record,Never,Silver,1,173312183,3552899
Mazda CX-5,Mazda,2012,148552,Surabaya,Automatic,Petrol,1500,Excellent,Partial Service Record,Unknown,Silver,1,236634704,4851011
Nissan March,Nissan,2016,122896,Bogor,Automatic,Petrol,1200,Excellent,Partial Service Record,Minor Accident,White,1,126066083,2584354
Suzuki Baleno,Suzuki,2017,97153,Padang,Manual,Hybrid,1500,Good,Full Service Record,Never,Black,2,147725021,3028362
Nissan March,Nissan,2025,24587,Makassar,Automatic,Petrol,1500,Excellent,Partial Service Record,Never,Red,2,222565745,4562597
Nissan Livina,Nissan,2018,129254,Depok,Automatic,Petrol,1500,Good,Full Service Record,Minor Accident,Gray,1,136305028,2794253
Hyundai Stargazer,Hyundai,2013,171222,Semarang,Manual,Petrol,2000,Good,Unknown,Minor Accident,Black,3,162697295,3335294
Toyota Agya,Toyota,2011,159841,Makassar,Automatic,Petrol,2000,Excellent,Full Service Record,Never,Gray,2,125268950,2568013
Honda Brio,Honda,2016,113532,Pekanbaru,Manual,Petrol,1800,Good,Partial Service Record,Minor Accident,Gray,2,118995344,2439404
Mitsubishi Xpander,Mitsubishi,2022,19025,Tangerang,Manual,Diesel,1500,Good,Partial Service Record,Never,Silver,1,253084269,5188227
