car_name,brand,year,mileage_km,location,transmission,fuel_type,engine_size_cc,condition,service_history,accident_history,color,owner_count,price_rp,instalment_rp_monthly
Nissan X-Trail,Nissan,2023,35943,Pekanbaru,Automatic,Petrol,2000,Good,Partial Service Record,Minor Accident,Red,3,182000000,3731000
Hyundai Creta,Hyundai,2021,52248,Jakarta Selatan,Automatic,Petrol,1000,Fair,Partial Service Record,Never,White,3,185000000,3792500
Honda City,Honda,2020,69364,Depok,Automatic,Petrol,2400,Excellent,Partial Service Record,Never,Blue,2,202000000,4141000
Suzuki Karimun,Suzuki,2019,104883,Bandung,Manual,Hybrid,1300,Excellent,Partial Service Record,Never,Gray,2,148000000,3034000
Hyundai Creta,Hyundai,2023,24452,Bandung,Automatic,Petrol,1800,Good,Unknown,Minor Accident,Blue,1,240000000,4920000
Mazda Mazda2,Mazda,2021,54595,Bekasi,Automatic,Petrol,2400,Good,Full Service Record,Never,White,2,290000000,5945000
Suzuki Ertiga,Suzuki,2012,156619,Tangerang,Automatic,Hybrid,2000,Good,Full Service Record,Unknown,Red,1,104000000,2132000
Mitsubishi Outlander,Mitsubishi,2025,8322,Semarang,Automatic,Petrol,1500,Good,Partial Service Record,Never,Red,2,262000000,5371000
Daihatsu Terios,Daihatsu,2021,63846,Makassar,Automatic,Petrol,1500,Good,Partial Service Record,Never,White,1,113000000,2316500
Toyota Rush,Toyota,2019,102609,Bogor,Manual,Diesel,1500,Excellent,Full Service Record,Never,Silver,2,198000000,4059000
Nissan Livina,Nissan,2012,129757,Pekanbaru,Automatic,Petrol,1000,Good,Partial Service Record,Never,Black,1,70000000,1435000
Honda Brio,Honda,2025,21998,Bandung,Automatic,Petrol,1800,Excellent,Partial Service Record,Never,Black,1,242000000,4961000
Honda Mobilio,Honda,2017,91951,Makassar,Automatic,Hybrid,1500,Good,Full Service Record,Never,Blue,1,210000000,4305000
Mazda Mazda2,Mazda,2015,142675,Bekasi,Automatic,Petrol,1000,Good,Full Service Record,Never,Red,3,222000000,4551000
Toyota Calya,Toyota,2021,82313,Semarang,Automatic,Petrol,2000,Good,Partial Service Record,Minor Accident,Black,3,198000000,4059000
Daihatsu Xenia,Daihatsu,2012,185920,Jakarta Utara,Automatic,Petrol,1300,Good,Partial Service Record,Unknown,Red,1,70000000,1435000
Nissan March,Nissan,2014,146843,Bogor,Automatic,Petrol,1200,Excellent,Partial Service Record,Unknown,Black,3,98000000,2009000
Mazda Mazda2,Mazda,2013,171020,Makassar,Manual,Petrol,1200,Excellent,Full Service Record,Never,Black,1,188000000,3854000
Nissan March,Nissan,2012,151019,Jakarta Barat,Automatic,Petrol,2400,Excellent,Full Service Record,Never,Silver,1,129000000,2644500
Nissan X-Trail,Nissan,2011,178779,Jakarta Utara,Manual,Petrol,1300,Fair,Full Service Record,Minor Accident,Blue,1,77000000,1578500
Honda Mobilio,Honda,2016,147350,Surabaya,Automatic,Hybrid,1800,Good,Full Service Record,Never,Black,1,182000000,3731000
Mitsubishi Pajero,Mitsubishi,2011,165793,Bandung,Manual,Diesel,1800,Good,Partial Service Record,Never,White,2,149000000,3054500
Daihatsu Xenia,Daihatsu,2014,147550,Pekanbaru,Automatic,Petrol,1800,Good,Full Service Record,Never,Black,1,70000000,1435000
Mitsubishi Outlander,Mitsubishi,2019,77354,Jakarta Barat,Automatic,Diesel,2400,Excellent,Full Service Record,Never,Blue,2,268000000,5494000
Toyota Yaris,Toyota,2019,80488,Depok,Automatic,Diesel,1200,Good,Partial Service Record,Minor Accident,Red,1,202000000,4141000
Honda Mobilio,Honda,2012,175309,Semarang,Automatic,Petrol,1000,Fair,Full Service Record,Unknown,Gray,2,80000000,1640000
Hyundai Stargazer,Hyundai,2014,139148,Surabaya,Automatic,Electric,2400,Good,Unknown,Never,Blue,1,252000000,5166000
Honda Jazz,Honda,2023,35938,Medan,Manual,Petrol,1300,Good,Unknown,Never,Blue,1,200000000,4100000
Hyundai Creta,Hyundai,2018,86917,Jakarta Barat,Automatic,Electric,1300,Good,Full Service Record,Never,Blue,2,252000000,5166000
Toyota Innova,Toyota,2021,27149,Padang,Automatic,Diesel,1200,Good,Full Service Record,Never,White,1,205000000,4202500
Mitsubishi Xpander,Mitsubishi,2019,87475,Jakarta Utara,Manual,Petrol,1300,Excellent,Full Service Record,Unknown,Gray,2,210000000,4305000
Nissan Livina,Nissan,2025,19910,Bogor,Manual,Petrol,2400,Good,Partial Service Record,Unknown,Gray,2,205000000,4202500
Daihatsu Ayla,Daihatsu,2012,192879,Jakarta Utara,Manual,Petrol,1500,Excellent,Full Service Record,Never,White,1,70000000,1435000
Toyota Innova,Toyota,2021,57626,Padang,Automatic,Hybrid,2000,Excellent,Full Service Record,Never,Gray,3,268000000,5494000
Honda HR-V,Honda,2025,4000,Makassar,Manual,Petrol,1800,Fair,Full Service Record,Minor Accident,Gray,1,212000000,4346000
Nissan Livina,Nissan,2015,118427,Tangerang,Automatic,Petrol,2400,Good,Full Service Record,Minor Accident,White,3,125000000,2562500
Mitsubishi Outlander,Mitsubishi,2021,69727,Bandung,Automatic,Diesel,2400,Excellent,Partial Service Record,Unknown,Gray,1,280000000,5740000
Mitsubishi Xpander,Mitsubishi,2013,154478,Pekanbaru,Automatic,Diesel,1500,Excellent,Partial Service Record,Never,Gray,2,158000000,3239000
Suzuki XL7,Suzuki,2016,125027,Bandung,Automatic,Petrol,1500,Excellent,Full Service Record,Never,Red,1,107000000,2193500
Mazda Mazda2,Mazda,2015,125644,Surabaya,Manual,Petrol,2400,Excellent,Partial Service Record,Never,Blue,1,222000000,4551000
Daihatsu Ayla,Daihatsu,2022,81656,Jakarta Utara,Automatic,Petrol,2000,Good,Partial Service Record,Never,Blue,1,130000000,2665000
Nissan Livina,Nissan,2020,103103,Bogor,Manual,Petrol,2000,Excellent,Partial Service Record,Unknown,Red,2,158000000,3239000
Mitsubishi Xpander,Mitsubishi,2013,139231,Pekanbaru,Automatic,Petrol,1200,Excellent,Full Service Record,Never,Black,1,195000000,3997500
Mazda CX-5,Mazda,2011,196362,Padang,Manual,Petrol,1000,Excellent,Full Service Record,Never,Gray,1,162000000,3321000
Daihatsu Xenia,Daihatsu,2014,149473,Jakarta Selatan,Automatic,Petrol,2000,Fair,Unknown,Never,Red,1,70000000,1435000
Mazda Mazda2,Mazda,2017,108244,Bandung,Automatic,Petrol,2000,Good,Full Service Record,Never,White,2,232000000,4756000
Hyundai Creta,Hyundai,2025,4000,Surabaya,Automatic,Petrol,2400,Excellent,Full Service Record,Unknown,White,1,298000000,6109000
Daihatsu Ayla,Daihatsu,2017,137187,Semarang,Automatic,Petrol,1800,Good,Full Service Record,Minor Accident,White,2,101000000,2070500
Daihatsu Terios,Daihatsu,2018,116974,Semarang,Automatic,Petrol,1500,Good,Unknown,Never,White,1,86000000,1763000
Daihatsu Terios,Daihatsu,2011,153772,Semarang,Manual,Petrol,1300,Good,Full Service Record,Never,Silver,2,70000000,1435000
Daihatsu Ayla,Daihatsu,2011,204902,Surabaya,Manual,Petrol,1000,Good,Full Service Record,Unknown,Black,2,70000000,1435000
Suzuki Baleno,Suzuki,2012,167309,Bandung,Manual,Petrol,1800,Excellent,Full Service Record,Unknown,Blue,1,70000000,1435000
Daihatsu Terios,Daihatsu,2011,169239,Makassar,Automatic,Petrol,2000,Excellent,Full Service Record,Never,Blue,2,70000000,1435000
Nissan March,Nissan,2017,90421,Jakarta Barat,Automatic,Petrol,2000,Good,Full Service Record,Unknown,Blue,1,136000000,2788000
Nissan Livina,Nissan,2011,197006,Makassar,Automatic,Petrol,1800,Good,Unknown,Minor Accident,Red,1,95000000,1947500
Honda HR-V,Honda,2013,163198,Padang,Automatic,Petrol,1500,Excellent,Partial Service Record,Unknown,Red,1,104000000,2132000
Nissan X-Trail,Nissan,2017,92265,Medan,Automatic,Petrol,1500,Good,Full Service Record,Never,Silver,2,120000000,2460000
Nissan Livina,Nissan,2014,129400,Makassar,Automatic,Petrol,1500,Good,Full Service Record,Never,Silver,3,108000000,2214000
Hyundai Stargazer,Hyundai,2014,137024,Makassar,Manual,Electric,2000,Good,Partial Service Record,Never,Black,1,202000000,4141000
Mitsubishi Pajero,Mitsubishi,2020,62774,Jakarta Utara,Manual,Petrol,1000,Good,Full Service Record,Never,Red,1,190000000,3895000
Suzuki Baleno,Suzuki,2013,165500,Pekanbaru,Automatic,Petrol,2000,Excellent,Full Service Record,Minor Accident,Red,1,92000000,1886000
Daihatsu Terios,Daihatsu,2022,54817,Jakarta Utara,Automatic,Petrol,1800,Excellent,Full Service Record,Never,Silver,1,136000000,2788000
Honda City,Honda,2022,36558,Bogor,Manual,Hybrid,2400,Excellent,Unknown,Never,Blue,1,258000000,5289000
Mazda CX-5,Mazda,2018,66164,Bekasi,Manual,Petrol,1300,Good,Full Service Record,Unknown,Black,3,210000000,4305000
Daihatsu Xenia,Daihatsu,2012,143988,Pekanbaru,Manual,Petrol,1000,Excellent,Full Service Record,Never,Blue,1,70000000,1435000
Hyundai Creta,Hyundai,2020,87660,Bogor,Automatic,Petrol,1300,Excellent,Partial Service Record,Never,Blue,2,222000000,4551000
Honda HR-V,Honda,2014,126093,Semarang,Automatic,Hybrid,2400,Excellent,Full Service Record,Never,Blue,2,198000000,4059000
Hyundai Ioniq,Hyundai,2016,122000,Bandung,Manual,Petrol,1800,Excellent,Full Service Record,Never,Red,2,185000000,3792500
Mitsubishi Outlander,Mitsubishi,2021,28263,Surabaya,Manual,Diesel,1300,Good,Full Service Record,Never,White,2,250000000,5125000
Toyota Agya,Toyota,2011,187147,Pekanbaru,Automatic,Petrol,1500,Excellent,Partial Service Record,Unknown,Black,2,158000000,3239000
Honda Mobilio,Honda,2021,94551,Jakarta Selatan,Manual,Petrol,2400,Good,Full Service Record,Never,Red,2,198000000,4059000
Toyota Yaris,Toyota,2018,72094,Padang,Automatic,Diesel,2000,Fair,Full Service Record,Never,Gray,1,182000000,3731000
Nissan Livina,Nissan,2011,189894,Medan,Manual,Petrol,1200,Fair,Unknown,Never,Red,2,70000000,1435000
Daihatsu Terios,Daihatsu,2019,88904,Jakarta Utara,Automatic,Petrol,1000,Excellent,Partial Service Record,Unknown,Black,1,104000000,2132000
Daihatsu Terios,Daihatsu,2022,64521,Jakarta Barat,Automatic,Petrol,1300,Fair,Partial Service Record,Never,Red,2,116000000,2378000
Mitsubishi Xpander,Mitsubishi,2021,57637,Jakarta Barat,Manual,Petrol,1800,Fair,Partial Service Record,Never,Red,2,200000000,4100000
Mitsubishi Outlander,Mitsubishi,2025,16910,Jakarta Selatan,Automatic,Diesel,1200,Excellent,Full Service Record,Never,Gray,1,285000000,5842500
Mazda Mazda2,Mazda,2012,171275,Surabaya,Automatic,Petrol,1300,Good,Unknown,Never,Gray,2,170000000,3485000
Mitsubishi Xpander,Mitsubishi,2020,82311,Tangerang,Automatic,Diesel,1500,Fair,Partial Service Record,Unknown,Silver,2,198000000,4059000
Daihatsu Sigra,Daihatsu,2025,4000,Jakarta Selatan,Automatic,Petrol,2000,Fair,Full Service Record,Never,Gray,2,155000000,3177500
Suzuki Baleno,Suzuki,2024,27464,Depok,Automatic,Petrol,1800,Good,Full Service Record,Never,Gray,1,168000000,3444000
Honda Jazz,Honda,2021,74585,Makassar,Manual,Hybrid,1200,Excellent,Unknown,Unknown,Blue,1,222000000,4551000
Toyota Avanza,Toyota,2023,57023,Bekasi,Automatic,Petrol,1300,Excellent,Partial Service Record,Minor Accident,Blue,1,235000000,4817500
Hyundai Ioniq,Hyundai,2017,116923,Depok,Automatic,Petrol,2400,Excellent,Full Service Record,Never,Blue,1,202000000,4141000
Hyundai Ioniq,Hyundai,2018,75624,Makassar,Automatic,Petrol,1200,Good,Unknown,Never,White,1,198000000,4059000
Honda Brio,Honda,2017,80035,Depok,Automatic,Petrol,1300,Fair,Full Service Record,Minor Accident,Red,3,131000000,2685500
Hyundai Creta,Hyundai,2023,43355,Makassar,Automatic,Electric,1200,Good,Full Service Record,Never,Red,2,280000000,5740000
Suzuki Ertiga,Suzuki,2012,149790,Padang,Automatic,Petrol,1000,Good,Partial Service Record,Never,White,1,70000000,1435000
Mazda Mazda3,Mazda,2023,51198,Jakarta Barat,Automatic,Petrol,2400,Excellent,Full Service Record,Minor Accident,White,2,315000000,6457500
Hyundai Creta,Hyundai,2017,102819,Medan,Automatic,Petrol,1800,Excellent,Partial Service Record,Never,Silver,3,192000000,3936000
Mitsubishi Outlander,Mitsubishi,2017,126209,Surabaya,Automatic,Diesel,1300,Excellent,Partial Service Record,Never,Blue,2,228000000,4674000
Daihatsu Xenia,Daihatsu,2014,182264,Tangerang,Automatic,Petrol,1500,Good,Full Service Record,Never,White,1,79000000,1619500
Mitsubishi Xpander,Mitsubishi,2024,22878,Medan,Automatic,Petrol,2000,Good,Partial Service Record,Never,White,1,262000000,5371000
Suzuki XL7,Suzuki,2025,9911,Jakarta Barat,Automatic,Hybrid,1500,Good,Unknown,Minor Accident,White,1,218000000,4469000
Hyundai Ioniq,Hyundai,2021,78242,Jakarta Selatan,Automatic,Petrol,1800,Excellent,Full Service Record,Never,Silver,1,220000000,4510000
Honda CR-V,Honda,2014,163150,Pekanbaru,Manual,Hybrid,1300,Fair,Full Service Record,Minor Accident,Gray,1,102000000,2091000
Honda Brio,Honda,2021,90628,Makassar,Automatic,Petrol,1800,Fair,Partial Service Record,Never,Gray,1,172000000,3526000
Daihatsu Ayla,Daihatsu,2011,183538,Pekanbaru,Automatic,Petrol,1300,Excellent,Full Service Record,Unknown,Silver,1,70000000,1435000
Daihatsu Terios,Daihatsu,2013,144608,Semarang,Automatic,Petrol,1300,Excellent,Partial Service Record,Never,Black,1,70000000,1435000
Nissan March,Nissan,2013,156138,Jakarta Barat,Automatic,Petrol,1500,Excellent,Full Service Record,Unknown,Silver,1,93000000,1906500
Mitsubishi Xpander,Mitsubishi,2017,96774,Surabaya,Automatic,Petrol,1300,Excellent,Partial Service Record,Never,Black,2,198000000,4059000
Suzuki XL7,Suzuki,2018,100316,Surabaya,Automatic,Petrol,1500,Good,Full Service Record,Never,Gray,2,120000000,2460000
Nissan March,Nissan,2025,4000,Makassar,Manual,Petrol,1500,Good,Unknown,Never,Blue,2,202000000,4141000
Suzuki Karimun,Suzuki,2015,148236,Jakarta Barat,Manual,Petrol,1500,Good,Full Service Record,Never,Red,1,70000000,1435000
Suzuki Baleno,Suzuki,2019,96554,Padang,Manual,Hybrid,1300,Excellent,Full Service Record,Never,White,1,158000000,3239000
Daihatsu Ayla,Daihatsu,2020,74502,Tangerang,Automatic,Petrol,1200,Excellent,Full Service Record,Unknown,Gray,2,127000000,2603500
Mazda Mazda2,Mazda,2014,144460,Pekanbaru,Automatic,Petrol,2400,Fair,Full Service Record,Unknown,Silver,2,215000000,4407500
Mitsubishi Xpander,Mitsubishi,2025,8464,Bogor,Automatic,Diesel,2000,Good,Full Service Record,Never,Silver,3,300000000,6150000
Daihatsu Terios,Daihatsu,2012,191620,Padang,Manual,Petrol,2000,Excellent,Unknown,Never,Black,1,70000000,1435000
Nissan Livina,Nissan,2022,69373,Jakarta Utara,Manual,Petrol,1300,Good,Full Service Record,Never,Blue,1,146000000,2993000
Daihatsu Ayla,Daihatsu,2011,182622,Jakarta Selatan,Manual,Petrol,1300,Fair,Unknown,Unknown,White,3,70000000,1435000
Nissan X-Trail,Nissan,2021,44580,Bogor,Automatic,Petrol,1500,Excellent,Partial Service Record,Never,Silver,3,188000000,3854000
Daihatsu Sigra,Daihatsu,2022,26816,Bogor,Manual,Petrol,1800,Excellent,Partial Service Record,Unknown,Gray,1,125000000,2562500
Suzuki XL7,Suzuki,2011,185177,Pekanbaru,Manual,Hybrid,1000,Good,Partial Service Record,Unknown,White,1,70000000,1435000
Hyundai Stargazer,Hyundai,2018,84514,Bandung,Automatic,Petrol,1300,Good,Full Service Record,Never,White,2,208000000,4264000
Honda Brio,Honda,2019,92566,Makassar,Manual,Hybrid,1800,Good,Full Service Record,Minor Accident,Red,2,202000000,4141000
Nissan March,Nissan,2021,53039,Jakarta Utara,Manual,Petrol,1500,Excellent,Partial Service Record,Never,Black,2,168000000,3444000
Daihatsu Sigra,Daihatsu,2023,49927,Bogor,Automatic,Petrol,2000,Good,Full Service Record,Never,Black,2,158000000,3239000
Mazda Mazda2,Mazda,2020,75733,Jakarta Barat,Automatic,Petrol,1300,Good,Full Service Record,Never,Red,2,245000000,5022500
Hyundai Stargazer,Hyundai,2023,53964,Jakarta Barat,Manual,Electric,2400,Good,Full Service Record,Unknown,Red,2,300000000,6150000
Hyundai Stargazer,Hyundai,2024,4000,Jakarta Utara,Automatic,Petrol,1000,Fair,Unknown,Unknown,Black,1,218000000,4469000
Nissan March,Nissan,2013,151913,Surabaya,Automatic,Petrol,1500,Good,Full Service Record,Never,Gray,1,124000000,2542000
Daihatsu Sigra,Daihatsu,2021,99902,Jakarta Barat,Manual,Petrol,1500,Excellent,Full Service Record,Unknown,White,1,121000000,2480500
Honda City,Honda,2019,38943,Bogor,Automatic,Petrol,2000,Fair,Full Service Record,Never,Blue,2,155000000,3177500
Suzuki Baleno,Suzuki,2019,99167,Jakarta Selatan,Automatic,Petrol,1500,Good,Partial Service Record,Never,Red,1,147000000,3013500
Nissan X-Trail,Nissan,2017,115524,Depok,Automatic,Petrol,1300,Fair,Unknown,Never,Silver,3,77000000,1578500
Hyundai Creta,Hyundai,2019,107142,Bandung,Manual,Petrol,1300,Good,Partial Service Record,Never,White,2,182000000,3731000
Daihatsu Ayla,Daihatsu,2025,8875,Jakarta Barat,Automatic,Petrol,1000,Excellent,Partial Service Record,Unknown,Red,1,160000000,3280000
Mitsubishi Xpander,Mitsubishi,2022,69426,Bekasi,Manual,Petrol,1200,Good,Full Service Record,Never,Silver,3,220000000,4510000
Mazda Mazda3,Mazda,2023,57904,Semarang,Automatic,Petrol,1500,Excellent,Partial Service Record,Never,Silver,2,292000000,5986000
Nissan X-Trail,Nissan,2013,159542,Jakarta Barat,Manual,Petrol,1200,Good,Full Service Record,Unknown,Black,1,93000000,1906500
Honda Brio,Honda,2017,87047,Jakarta Selatan,Automatic,Hybrid,1300,Good,Full Service Record,Never,White,2,190000000,3895000
Nissan Livina,Nissan,2021,76434,Jakarta Selatan,Automatic,Petrol,2400,Good,Full Service Record,Never,Black,3,172000000,3526000
Daihatsu Xenia,Daihatsu,2014,126478,Padang,Automatic,Petrol,1300,Fair,Partial Service Record,Never,Gray,1,70000000,1435000
Honda CR-V,Honda,2020,69527,Bandung,Automatic,Petrol,1200,Excellent,Partial Service Record,Never,Red,1,200000000,4100000
Nissan X-Trail,Nissan,2025,29044,Padang,Automatic,Petrol,1800,Fair,Unknown,Never,Blue,1,188000000,3854000
Suzuki Karimun,Suzuki,2017,127657,Jakarta Barat,Automatic,Petrol,1500,Excellent,Full Service Record,Unknown,White,1,122000000,2501000
Daihatsu Sigra,Daihatsu,2019,77736,Tangerang,Automatic,Petrol,1300,Good,Partial Service Record,Never,White,1,96000000,1968000
Nissan March,Nissan,2020,83285,Pekanbaru,Automatic,Petrol,1000,Excellent,Full Service Record,Never,Red,2,158000000,3239000
Toyota Yaris,Toyota,2017,80234,Bogor,Automatic,Diesel,1500,Good,Partial Service Record,Never,White,1,155000000,3177500
Daihatsu Xenia,Daihatsu,2018,87497,Jakarta Utara,Manual,Petrol,1200,Good,Partial Service Record,Unknown,Blue,2,72000000,1476000
Honda Mobilio,Honda,2024,50440,Bandung,Automatic,Hybrid,2000,Good,Unknown,Never,Silver,2,258000000,5289000
Toyota Agya,Toyota,2025,36180,Makassar,Automatic,Hybrid,2000,Good,Full Service Record,Never,Red,1,280000000,5740000
Honda HR-V,Honda,2024,36045,Jakarta Barat,Automatic,Petrol,1300,Good,Full Service Record,Never,Red,1,198000000,4059000
Mitsubishi Outlander,Mitsubishi,2025,9446,Jakarta Utara,Automatic,Petrol,1500,Good,Partial Service Record,Never,White,1,270000000,5535000
Toyota Rush,Toyota,2015,147250,Tangerang,Automatic,Hybrid,1800,Excellent,Full Service Record,Never,White,2,185000000,3792500
Toyota Yaris,Toyota,2020,71581,Tangerang,Automatic,Diesel,1000,Good,Full Service Record,Unknown,Black,2,185000000,3792500
Toyota Rush,Toyota,2012,171028,Medan,Automatic,Diesel,1300,Good,Full Service Record,Never,Blue,2,107000000,2193500
Honda HR-V,Honda,2023,37590,Tangerang,Manual,Petrol,1000,Good,Full Service Record,Never,Gray,2,192000000,3936000
Hyundai Creta,Hyundai,2019,70040,Bandung,Manual,Petrol,1500,Fair,Full Service Record,Never,Gray,2,172000000,3526000
Suzuki XL7,Suzuki,2015,145066,Pekanbaru,Manual,Petrol,1000,Good,Full Service Record,Never,Black,1,88000000,1804000
Mazda CX-5,Mazda,2015,112740,Surabaya,Automatic,Petrol,1500,Excellent,Full Service Record,Never,Black,1,232000000,4756000
Mitsubishi Xpander,Mitsubishi,2024,37965,Depok,Automatic,Diesel,1000,Good,Partial Service Record,Never,Gray,2,265000000,5432500
Toyota Innova,Toyota,2011,162709,Semarang,Manual,Petrol,1200,Excellent,Full Service Record,Never,Black,2,130000000,2665000
Toyota Fortuner,Toyota,2025,4000,Depok,Manual,Hybrid,1200,Good,Full Service Record,Never,White,2,248000000,5084000
Hyundai Ioniq,Hyundai,2018,44864,Jakarta Selatan,Automatic,Petrol,1200,Excellent,Partial Service Record,Never,Gray,3,225000000,4612500
Suzuki Baleno,Suzuki,2015,129190,Surabaya,Automatic,Petrol,1300,Excellent,Full Service Record,Never,Red,1,106000000,2173000
Suzuki Ertiga,Suzuki,2011,183405,Jakarta Barat,Automatic,Hybrid,1000,Good,Unknown,Unknown,Blue,1,109000000,2234500
Daihatsu Ayla,Daihatsu,2023,50887,Padang,Automatic,Petrol,1200,Excellent,Full Service Record,Never,Silver,1,129000000,2644500
Honda Brio,Honda,2015,155595,Bogor,Automatic,Hybrid,2000,Fair,Full Service Record,Never,Blue,3,160000000,3280000
Mazda Mazda2,Mazda,2020,45176,Jakarta Barat,Manual,Petrol,2000,Good,Full Service Record,Never,Silver,1,272000000,5576000
Suzuki Karimun,Suzuki,2017,125726,Bekasi,Manual,Petrol,1800,Good,Full Service Record,Never,Black,1,81000000,1660500
Mitsubishi Pajero,Mitsubishi,2012,159647,Jakarta Selatan,Automatic,Petrol,1500,Good,Partial Service Record,Minor Accident,Black,1,158000000,3239000
Honda Jazz,Honda,2018,94702,Makassar,Automatic,Hybrid,1800,Good,Partial Service Record,Never,White,1,208000000,4264000
